ID1,ID2,EdgeType,Score,Annotation
7859,7862,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0266
7893,7951,MS1 annotation,5.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
7893,7922,MS1 annotation,5.000,[2M+Na]+ [M+NH4]+ dm/z=347.0503
7915,8055,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9293
7915,8018,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9739
8018,8055,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
8032,8107,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0264
8032,8107,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0264
8135,8165,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9817
8209,8225,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0267
8209,8225,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
8211,8224,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0266
