CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2044	2250	23	0.9807	0.000
37	590	23	0.8856	391.111
1751	5761	23	0.9324	144.039
2603	4297	23	0.8671	-132.043
1722	1914	23	0.9854	0.000
2366	3786	23	0.8934	18.007
2619	3015	23	0.9072	35.040
2115	2250	23	0.876	46.041
9	238	23	0.9013	-194.058
3559	3619	23	0.8816	-45.062
1751	2455	23	0.9203	14.013
3	246	23	0.9685	-0.035
3632	4297	23	1.0	-0.001
238	333	23	0.9118	-144.044
2133	5269	23	0.9383	0.000
246	2133	23	0.8664	18.046
61	3735	23	0.8748	-14.017
246	267	23	0.8844	0.035
2369	5761	23	1.0	0.000
27	37	23	0.9164	-374.121
22	3667	23	0.888	0.000
37	2387	23	0.8871	346.089
1751	2330	23	0.9256	-162.055
15	6140	23	1.0	-0.000
2369	2619	23	0.8848	-370.131
238	3084	23	0.8684	-193.096
5	523	23	0.9058	-0.037
630	2447	23	0.9012	-17.026
2619	3638	23	0.9094	-144.037
349	2387	23	0.8996	104.010
2787	2985	23	0.8759	-144.042
3417	4520	23	0.9881	0.000
86	2245	23	0.932	-32.026
27	238	23	0.8832	-177.032
22	3821	23	0.8953	-0.109
3559	3586	23	0.8999	-14.020
3575	3638	23	0.8809	-405.165
86	6039	23	0.949	-14.015
3417	6039	23	0.8697	-46.041
2250	2310	23	0.9691	-14.016
2247	3786	23	0.9015	-0.004
3417	5696	23	1.0	0.000
2462	5761	23	0.9304	208.074
1751	2619	23	0.9349	-226.092
56	1914	23	0.9831	0.000
2313	4297	23	0.9421	18.010
5	2496	23	0.8794	-370.131
2369	2447	23	0.8803	3.995
2044	6039	23	0.949	-14.015
2133	2271	23	0.9755	0.000
1914	2310	23	0.8734	-46.042
15	2250	23	0.963	-14.015
5696	6140	23	0.8892	-18.011
1914	3417	23	0.9854	0.000
9	27	23	0.9091	-17.026
2321	3638	23	0.9161	-405.166
2310	3417	23	0.8697	46.042
2243	4520	23	0.9883	0.000
4520	5696	23	0.9881	0.000
15	1914	23	0.8953	18.011
2330	2603	23	0.8671	132.041
2133	5432	23	0.9343	0.000
2496	3786	23	0.8634	-35.036
1914	6039	23	0.8734	-46.041
451	2746	23	1.0	0.000
2247	3546	23	0.8957	226.105
