CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
581	636	13	0.9466	21.984
1269	1350	13	0.8511	-124.125
305	636	13	0.8768	7.968
584	1083	13	0.771	18.012
294	534	13	0.7571	-15.000
291	1420	13	0.8492	-22.114
1268	1333	13	0.8664	-147.163
636	1269	13	0.8453	82.079
1013	1182	13	0.8624	-2.016
250	1025	13	0.7983	-0.037
294	296	13	0.8086	-28.032
293	294	13	0.8924	-17.026
879	900	13	0.8409	119.132
636	1038	13	0.9258	-16.031
774	1301	13	0.8603	16.934
879	1025	13	0.8045	-61.980
1182	1411	13	0.8437	119.131
581	1333	13	0.9163	-8.062
291	1269	13	0.8513	104.027
774	854	13	0.8488	44.966
1268	1420	13	0.8592	-161.178
774	962	13	0.857	10.982
1268	1269	13	0.7969	-35.037
774	1437	13	0.8766	2.919
854	1411	13	0.8141	105.115
455	1333	13	0.9594	-42.047
636	1198	13	0.8648	-40.031
1244	1437	13	0.8386	33.948
1000	1437	13	0.8619	29.975
1269	1420	13	0.8536	-126.141
716	1013	13	0.8493	7.969
962	1301	13	0.883	5.953
581	1350	13	0.9068	-20.062
1350	1420	13	0.8518	-2.016
1222	1244	13	0.8457	30.011
1072	1301	13	0.8271	210.016
305	716	13	0.7713	46.042
1198	1350	13	0.8767	-2.016
962	1013	13	0.9497	21.984
1301	1437	13	0.9134	-14.016
816	1203	13	0.759	15.995
455	879	13	0.8981	-14.015
581	1038	13	0.9247	5.954
455	636	13	0.9306	-12.000
773	854	13	0.8187	33.948
1411	1437	13	0.85	-147.162
773	774	13	0.8308	-11.018
636	1420	13	0.8378	-44.062
581	1420	13	0.8412	-22.078
854	1013	13	0.8726	-12.001
1410	1411	13	0.8748	-18.011
1013	1437	13	0.8824	-30.047
854	1301	13	0.8874	-28.032
1072	1437	13	0.8509	196.001
1013	1244	13	0.897	-63.995
1038	1269	13	0.8868	98.110
1000	1182	13	0.8559	58.006
962	1182	13	0.873	19.968
1000	1244	13	0.8218	-3.974
278	1441	14	0.8156	-14.052
278	376	14	0.8239	-29.026
556	601	14	0.8072	-39.997
453	891	14	0.8141	162.053
891	1441	14	0.8134	15.995
453	632	14	0.8943	-0.001
601	632	14	0.8076	26.016
338	917	15	0.954	-118.006
846	921	15	0.9229	-2.015
310	996	15	0.9431	-102.010
608	619	15	0.9403	-17.026
391	912	15	0.8478	-329.075
389	616	15	0.9524	42.047
600	619	15	0.9558	472.064
932	1162	15	0.9025	-211.085
156	433	15	0.936	162.054
314	475	15	0.8837	-174.053
511	996	15	0.9501	-50.015
906	995	15	0.9322	-14.999
736	755	15	0.9323	-5.027
431	917	15	0.9529	-95.036
431	996	15	0.9392	-62.015
600	608	15	0.9267	489.090
608	836	15	0.8914	-24.036
551	736	15	0.8604	-66.995
120	310	15	0.9479	90.032
330	389	15	0.941	35.038
181	655	15	0.9421	-156.042
9	82	15	0.9524	77.001
736	1211	15	0.8447	-172.014
771	788	15	0.9455	45.057
9	1074	15	0.9528	192.028
600	625	15	0.971	-2.014
389	1074	15	0.947	156.042
917	996	15	0.9474	33.022
70	616	15	0.9448	-12.000
338	433	15	0.9348	-39.995
181	551	15	0.9241	-191.079
338	996	15	0.9334	-84.984
523	995	15	0.9291	-87.995
338	523	15	0.9599	-14.016
912	1034	15	0.8437	2.016
156	434	15	0.9476	-264.062
616	1074	15	0.9558	113.996
655	755	15	0.9213	-107.058
608	625	15	0.9309	-491.104
51	159	15	0.9646	-174.053
330	616	15	0.9469	77.084
156	917	15	0.946	84.044
82	159	15	0.9687	-59.026
51	619	15	0.9327	-311.065
906	996	15	0.9332	2.027
9	70	15	0.9443	90.032
75	472	15	0.9548	192.064
625	707	15	0.9057	476.095
75	310	15	0.9425	130.027
82	616	15	0.9676	1.032
433	755	15	0.9302	15.995
75	1292	15	0.9484	192.064
752	788	15	0.9103	450.116
433	434	15	0.9347	-426.116
616	619	15	0.9737	-197.069
51	389	15	0.9539	-156.042
85	431	15	0.9477	-102.032
9	389	15	0.9455	35.986
156	338	15	0.9424	202.049
314	391	15	0.9259	18.011
314	912	15	0.917	-311.064
655	736	15	0.8654	-102.031
9	51	15	0.9579	192.028
181	755	15	0.9351	-263.100
352	551	15	0.9601	-17.026
75	431	15	0.9612	90.032
159	616	15	0.9755	60.058
511	523	15	0.9506	20.953
338	431	15	0.9391	-22.969
433	511	15	0.9629	5.026
51	616	15	0.9648	-113.996
159	389	15	0.9653	18.011
310	433	15	0.9472	-57.021
310	431	15	0.9618	-39.995
9	159	15	0.9624	17.975
338	995	15	0.9355	-102.011
431	433	15	0.9704	-17.026
995	996	15	0.9324	17.027
619	707	15	0.9262	2.017
511	921	15	0.9493	-66.010
314	932	15	0.9077	-113.995
181	182	15	0.8877	-1.003
51	70	15	0.9382	-101.996
389	835	15	0.9492	-180.042
912	1162	15	0.884	-14.015
9	619	15	0.9376	-119.037
70	1074	15	0.9346	101.996
310	338	15	0.9642	-17.026
314	1162	15	0.8817	-325.079
475	932	15	0.9261	60.058
120	156	15	0.9335	-129.044
82	330	15	0.9457	-76.053
120	522	15	0.9307	76.016
159	1074	15	0.9496	174.053
75	616	15	0.9406	222.111
600	707	15	0.8959	474.081
82	389	15	0.9391	-41.015
120	917	15	0.9451	-45.000
619	625	15	0.9649	-474.078
85	1292	15	0.935	0.001
181	736	15	0.8785	-258.073
120	523	15	0.9333	58.989
75	433	15	0.9437	73.006
85	433	15	0.929	-119.058
523	996	15	0.9317	-70.968
310	511	15	0.9702	-51.995
707	1034	15	0.896	-14.016
82	619	15	0.936	-196.038
137	154	15	0.8703	-70.079
522	523	15	0.9276	-17.027
85	472	15	0.9669	0.001
9	75	15	0.9365	-144.079
858	1168	15	0.847	-14.016
310	921	15	0.9439	-118.005
9	1052	15	0.9385	-61.031
82	1074	15	0.9351	115.027
51	835	15	0.9363	-336.085
858	912	15	0.9386	-30.011
433	917	15	0.9445	-78.010
85	1075	15	0.9245	0.000
352	755	15	0.9495	-89.048
912	932	15	0.9009	197.069
932	1034	15	0.8736	-195.054
352	736	15	0.88	-84.021
75	159	15	0.9443	162.053
523	917	15	0.948	-103.990
154	330	15	0.9263	28.032
51	82	15	0.9497	-115.027
85	511	15	0.9514	-114.031
237	788	15	0.8855	83.037
893	906	15	0.9155	371.146
752	771	15	0.9019	405.059
310	523	15	0.9437	-31.042
156	996	15	0.9327	117.065
893	1218	15	0.9035	162.052
141	154	15	0.9415	326.065
159	330	15	0.9653	-17.027
159	619	15	0.9452	-137.012
338	511	15	0.963	-34.969
472	1292	15	0.9498	-0.000
9	616	15	0.9658	78.032
120	338	15	0.9333	73.006
917	921	15	0.9428	17.027
352	655	15	0.9471	18.011
755	1211	15	0.8578	-166.987
431	511	15	0.9814	-12.000
835	1074	15	0.9217	336.085
75	511	15	0.9554	78.032
835	836	15	0.9449	18.011
275	996	15	0.9402	-27.973
156	523	15	0.9428	188.033
181	352	15	0.9704	-174.053
1034	1162	15	0.8757	-16.031
310	917	15	0.9635	-135.032
551	755	15	0.9174	-72.022
85	788	15	0.928	-126.031
70	1052	15	0.9158	-151.063
431	472	15	0.9486	102.033
51	1074	15	0.9813	0.000
511	917	15	0.9704	-83.037
159	431	15	0.9498	-72.021
