ID1,ID2,EdgeType,Score,Annotation
7674,7675,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9815
7679,7680,MS1 annotation,4.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
7679,7684,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
7679,7685,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9741
7686,7691,MS1 annotation,4.000,[2M+2H]+2 [M+Na]+ dm/z=21.9817
7686,7688,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9733
7686,7687,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
7687,7691,MS1 annotation,4.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0264
7687,7688,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9285
7688,7691,MS1 annotation,4.000,[2M+2H]+2 [M+K]+ dm/z=37.9549
7708,7710,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9284
7708,7711,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
7742,7745,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9545
7746,7747,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9818
7746,7748,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9556
7747,7748,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9738
7751,7752,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9557
7754,7755,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9816
7754,7755,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9816
7757,7760,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
7757,7759,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0375
7757,7764,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9289
7759,7764,MS1 annotation,4.000,[M+K]+ [M-H2O+H]+ dm/z=55.9665
7759,7764,MS1 annotation,4.000,[M+K]+ [2M-2H2O+2H]+2 dm/z=55.9665
7760,7764,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9733
7769,7770,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
7796,7797,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9825
7796,7797,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9825
7805,7815,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
7932,7933,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0267
7932,7933,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
7934,7935,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
7951,7952,MS1 annotation,3.000,[M-2H2O+2H]+2 [M+Na]+ dm/z=356.1961
7984,7986,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9824
7984,7986,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9824
8041,8043,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
8047,8048,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9288
8095,8118,MS1 annotation,4.000,[M+H]+ [M+Na]+ dm/z=21.9813
8095,8117,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9914
8095,8113,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9548
8103,8107,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9833
8156,8157,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9558
8161,8163,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9547
8183,8184,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9818
8199,8200,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
8199,8200,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9819
8203,8204,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9817
8237,8278,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
8238,8246,MS1 annotation,2.000,[M-H2O+H]+ [M+Na]+ dm/z=39.9922
8248,8249,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9810
8266,8267,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9549
8266,8268,MS1 annotation,3.000,[M+H]+ [M+Na]+ dm/z=21.9818
8267,8268,MS1 annotation,3.000,[M+H]+ [M+NH4]+ dm/z=17.0270
8311,8316,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
8389,8393,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9551
8398,8399,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9539
8427,8432,MS1 annotation,4.000,[M+Na]+ [2M+H]+ dm/z=570.2849
8427,8433,MS1 annotation,4.000,[M+K]+ [2M+H]+ dm/z=554.3127
8472,8483,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9290
8472,8479,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
8479,8483,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9738
8481,8482,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9807
8510,8512,MS1 annotation,2.000,[2M+H]+ [M+Na]+ dm/z=570.2885
8519,8521,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
8555,8570,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9558
8558,8559,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9539
8562,8563,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9820
8562,8563,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9820
8607,8608,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9550
8628,8629,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
8635,8636,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9548
8657,8659,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0370
8657,8662,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9541
8659,8662,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9911
8659,8662,MS1 annotation,3.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9911
8672,8673,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
8755,8772,MS1 annotation,2.000,[M+K]+ [M+Na]+ dm/z=15.9735
8795,8799,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9284
8795,8798,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9539
8798,8799,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9745
8805,8807,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
8821,8823,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9550
8861,8866,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0347
8861,8867,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
8874,8885,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9549
8882,8886,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9543
8905,8907,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9811
8914,8930,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9548
8917,8919,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9551
8920,8927,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9748
8920,8925,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9288
8925,8927,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9539
8942,8945,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9550
8969,8971,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9571
8987,8993,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9534
8996,9001,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9542
8998,8999,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9543
9008,9009,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
9031,9041,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9550
9049,9062,MS1 annotation,3.000,[M-H2O+H]+ [M+Na]+ dm/z=39.9924
9049,9050,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9546
9050,9062,MS1 annotation,3.000,[M-H2O+H]+ [M+NH4]+ dm/z=35.0379
9106,9107,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9531
9114,9117,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9530
9168,9170,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
9183,9184,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9565
9220,9224,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9300
9231,9247,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9549
9259,9262,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9282
9259,9265,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
9262,9265,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9727
9278,9289,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
9281,9285,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9551
9282,9284,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9558
9286,9288,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9560
9349,9351,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9560
9450,9457,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9542
9450,9460,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9270
9457,9460,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9728
9486,9491,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
9486,9497,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9735
9487,9488,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
9491,9497,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9289
9528,9529,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
9543,9546,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9918
9543,9551,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9541
9546,9551,MS1 annotation,3.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0377
9546,9551,MS1 annotation,3.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0377
9568,9570,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9547
9670,9672,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9276
9670,9673,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9545
9706,9708,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9548
