	feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
42435	1461	27	Fatty acids	0.29473684210526313	Sesquiterpenoids	0.11578947368421053	Glycosyldiacylglycerols	0.06315789473684211	54.0	0.0	MS1_match	http://www.wikidata.org/entity/Q115947605	QFANMAOKAWEBQA-UHFFFAOYSA-N	InChI=1S/C20H32O2/c1-13(2)10-19(21)22-12-14(3)11-17-8-6-15(4)18-9-7-16(5)20(17)18/h11,13,15,17-18H,6-10,12H2,1-5H3	CC(=CC1CCC(C)C2CCC(C)=C12)COC(=O)CC(C)C	C20H32O2	pos_1_1proton1methanol	304.240230264		QFANMAOKAWEBQA	Terpenoids	Sesquiterpenoids	Valerenane sesquiterpenoids	http://www.wikidata.org/entity/Q157819	Valeriana officinalis	393341.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Valeriana']	['Valeriana officinalis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']				6	2	7.0	1
42282	1459	-1							1.0	0.51325405	ISDB	http://www.wikidata.org/entity/Q28529715	NCYCYZXNIZJOKI-OVSJKPMPSA-N	InChI=1S/C20H28O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,15H,7,10,14H2,1-5H3/b9-6+,12-11+,16-8+,17-13+	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1	C20H28O		284.214015516	Retinal	NCYCYZXNIZJOKI	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	http://www.wikidata.org/entity/Q23501	Solanum lycopersicum	378964.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum lycopersicum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	6.053016185760498	1
42262	1454	27	Fatty acids	0.29473684210526313	Sesquiterpenoids	0.11578947368421053	Glycosyldiacylglycerols	0.06315789473684211	2.0	0.6967387	ISDB	http://www.wikidata.org/entity/Q115948071	ZQTAMPRZFOOEEP-UHFFFAOYSA-N	InChI=1S/C21H39O7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(23)27-18-20(22)19-28-29(24,25)26/h6-7,9-10,20,22H,2-5,8,11-19H2,1H3,(H2,24,25,26)	CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O	C21H39O7P		434.2433402179999	(2-Hydroxy-3-phosphonooxypropyl) octadeca-9,12-dienoate	ZQTAMPRZFOOEEP	Fatty acids	Glycerophospholipids	Glycerophosphates	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	1	7.286954879760742	1
42238	1448	-1							1.0	0.424951	ISDB	http://www.wikidata.org/entity/Q105330457	XLWLLHXGWCWQSW-BUFZCUASSA-N	InChI=1S/C18H24O6/c1-17(2)12-6-11(19)18(7-24-12)10-4-3-8(16(22)23)5-9(10)13(20)14(21)15(17)18/h8-10,12,14-15,21H,3-7H2,1-2H3,(H,22,23)/t8-,9-,10-,12-,14-,15-,18-/m1/s1	CC1(C)[C@H]2[C@H](O)C(=O)[C@@H]3C[C@H](C(=O)O)CC[C@H]3[C@@]23CO[C@@H]1CC3=O	C18H24O6		336.15728848799995	Laxiflorin Q	XLWLLHXGWCWQSW	Terpenoids	Diterpenoids	Norkaurane diterpenoids	http://www.wikidata.org/entity/Q15331560	Isodon eriocalyx	1067788.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Ocimeae']	['Isodon']	['Isodon eriocalyx']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	5.699803948402405	1
42014	1447	-1							10.0	0.6082631	ISDB	http://www.wikidata.org/entity/Q105236029	RGSJIRHIGRUMOQ-FKAKKMJLSA-N	InChI=1S/C21H32O3/c1-13-6-7-19-20(2,3)8-5-9-21(19,4)16(13)12-18(24)15-10-14(22)11-17(15)23/h6,10,16-19,23-24H,5,7-9,11-12H2,1-4H3/t16-,17-,18-,19-,21+/m1/s1	CC1=CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1C[C@@H](O)C1=CC(=O)C[C@H]1O	C21H32O3		332.235144884	(4R)-3-[(1R)-2-[(1R,4aR,8aR)-2,5,5,8a-tetramethyl-1,4,4a,6,7,8-hexahydronaphthalen-1-yl]-1-hydroxyethyl]-4-hydroxycyclopent-2-en-1-one	RGSJIRHIGRUMOQ	Terpenoids	Diterpenoids		http://www.wikidata.org/entity/Q15569321	Ageratum fastigiatum	5920790.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Eupatorieae']	['Ageratum']	['Ageratum fastigiatum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	6.43305230140686	1
42007	1446	-1							1.0	0.73560566	ISDB	http://www.wikidata.org/entity/Q105219488	QFCXPIZNNLLXTL-ZPHSHJAVSA-N	InChI=1S/C20H33NO2/c1-4-5-6-7-8-9-11-18-12-10-13-19-14-15-20(23-17(3)22)16(2)21(18)19/h7-9,11,16,18-20H,4-6,10,12-15H2,1-3H3/b8-7+,11-9+/t16-,18+,19-,20+/m0/s1	CCCC/C=C/C=C/[C@@H]1CCC[C@H]2CC[C@@H](OC(C)=O)[C@H](C)N21	C20H33NO2		319.251129296	(-)-Pictamine	QFCXPIZNNLLXTL	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q4911276	Clavelina picta	372937.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Enterogona']	['Clavelinidae']	['Unknown']	['Clavelina']	['Clavelina picta']		['Eukaryota']									1	0	3.94242262840271	1
41939	1445	161	Terpenoids	1.0	Diterpenoids	0.7272727272727273	Estrane steroids	0.45454545454545453	2.0	0.6579981	ISDB	http://www.wikidata.org/entity/Q421709	NPAGDVCDWIYMMC-IZPLOLCNSA-N	InChI=1S/C18H26O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h10,13-17,20H,2-9H2,1H3/t13-,14+,15+,16-,17-,18-/m0/s1	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O	C18H26O2		274.193280072	Nandrolone	NPAGDVCDWIYMMC	Terpenoids	Steroids	Estrane steroids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.13199234008789	1
41930	1444	500	Polyketides	0.6666666666666666	Meroterpenoids	0.6666666666666666	Ophiobolane sesterterpenoids	0.6666666666666666	3.0	0.24122344	ISDB	http://www.wikidata.org/entity/Q77492509	MNTJKNWRCITJMY-JCBJYGFASA-N	InChI=1S/C25H34O4/c1-15(2)10-19-12-17(4)24(29-19)9-8-23(5)13-20-16(3)11-22(27)25(20,28)18(14-26)6-7-21(23)24/h6,10-11,14,17,19-21,28H,7-9,12-13H2,1-5H3/b18-6-/t17-,19-,20+,21+,23+,24-,25-/m0/s1	CC(C)=C[C@H]1C[C@H](C)[C@]2(CC[C@]3(C)C[C@@H]4C(C)=CC(=O)[C@]4(O)/C(C=O)=C\C[C@H]32)O1	C25H34O4		398.245709568	3-anhydro-6-hydroxy-ophiobolin A	MNTJKNWRCITJMY	Terpenoids	Sesterterpenoids	Ophiobolane sesterterpenoids	http://www.wikidata.org/entity/Q84824594	Bipolaris oryzae	448808.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Bipolaris']	['Bipolaris oryzae']		['Eukaryota']									1	3	3.4648937582969666	1
41818	1434	-1							1.0	0.9412416	ISDB	http://www.wikidata.org/entity/Q110185422	WWZTYXORWVAPSU-GTTSAUCSSA-N	InChI=1S/C16H24O2/c1-10-5-7-15(4)9-12-11(13(17)18)6-8-16(10,12)14(15,2)3/h10H,5-9H2,1-4H3,(H,17,18)/t10-,15-,16+/m1/s1	C[C@@H]1CC[C@]2(C)CC3=C(C(=O)O)CC[C@@]31C2(C)C	C16H24O2		248.177630008	(-)-Cyperenoic acid	WWZTYXORWVAPSU	Terpenoids	Sesquiterpenoids	Patchoulane sesquiterpenoids	http://www.wikidata.org/entity/Q15378584	Sandwithia guyanensis	786217.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Aleuritideae']	['Sandwithia']	['Sandwithia guyanensis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	7.7649664878845215	1
41812	1433	-1							2.0	0.5831277	ISDB	http://www.wikidata.org/entity/Q27145156	PYVRVRFVLRNJLY-MZMPXXGTSA-N	InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)/b10-9-/t22-/m1/s1	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN	C23H46NO7P		479.301189442	1-18:1-lysoPE	PYVRVRFVLRNJLY	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q2557995	Aphis gossypii	1026471.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hemiptera']	['Aphididae']	['Aphidini']	['Aphis']	['Aphis gossypii']		['Eukaryota']									1	0	3.3325107097625732	1
41810	1432	520	Terpenoids	0.625	Monoterpenoids	0.625	Iridoids monoterpenoids	0.5	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27146373	GGFAHFSRIITJIJ-NONSRLQASA-N	InChI=1S/C11H16O4/c1-6-3-4-7-8(10(12)14-2)5-15-11(13)9(6)7/h5-7,9,11,13H,3-4H2,1-2H3/t6-,7+,9+,11+/m0/s1	COC(=O)C1=CO[C@@H](O)[C@H]2[C@@H]1CC[C@@H]2C	C11H16O4	pos_1_1proton1methanol	212.104858992	7-Deoxyloganetin	GGFAHFSRIITJIJ	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	http://www.wikidata.org/entity/Q161083	Lonicera japonica	2125.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera japonica']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']		['Lonicera']		7	3	8.5	1
41808	1426	1332	Terpenoids	1.0	Triterpenoids	1.0	Friedelane triterpenoids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104986544	DPKBLLFCUGWECD-GTYQNAEWSA-N	InChI=1S/C28H46O3/c1-18-19(29)7-8-20-24(18,3)10-9-21-25(20,4)12-13-27(6)22-17-23(2,30)11-15-28(22,31)16-14-26(21,27)5/h18,20-22,30-31H,7-17H2,1-6H3/t18-,20+,21-,22-,23+,24+,25-,26+,27-,28-/m0/s1	C[C@H]1C(=O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(O)CC[C@]3(O)CC[C@]12C	C28H46O3	pos_1_1sodium	430.344695332	(4R,4aS,6aS,6aS,6bR,8aR,11R,12aS,14aS,14bS)-8a,11-dihydroxy-4,4a,6a,6b,11,14a-hexamethyl-2,4,5,6,6a,7,8,9,10,12,12a,13,14,14b-tetradecahydro-1H-picen-3-one	DPKBLLFCUGWECD	Terpenoids	Triterpenoids	Friedelane triterpenoids	http://www.wikidata.org/entity/Q10933336	Euonymus laxiflorus	310705.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']	['Unknown']	['Euonymus']	['Euonymus laxiflorus']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']		['Euonymus']		7	3	8.5	1
41806	1420	-1							1.0	0.3133986	ISDB									ZBVPVKNPQPHBGR							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.2535943984985352	1
41799	1419	27	Fatty acids	0.29473684210526313	Sesquiterpenoids	0.11578947368421053	Glycosyldiacylglycerols	0.06315789473684211	4.0	0.4020952	ISDB	http://www.wikidata.org/entity/Q105160359	MAIRBOUIUZTTQK-UHFFFAOYSA-N	InChI=1S/C39H62O5/c1-4-6-8-10-12-14-16-18-20-22-24-26-31-28-32(40)29-34(41)37(31)38-33(39(43)36(44-3)30-35(38)42)27-25-23-21-19-17-15-13-11-9-7-5-2/h28-30,40-41H,4-27H2,1-3H3	CCCCCCCCCCCCCC1=C(c2c(O)cc(O)cc2CCCCCCCCCCCCC)C(=O)C=C(OC)C1=O	C39H62O5		610.459725084	2-(2,4-Dihydroxy-6-tridecylphenyl)-5-methoxy-3-tridecylcyclohexa-2,5-diene-1,4-dione	MAIRBOUIUZTTQK	Polyketides	Aromatic polyketides	Catechols with side chains	http://www.wikidata.org/entity/Q10878984	Ardisia brevicaulis	223967.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ericales']	['Primulaceae']	['Unknown']	['Ardisia']	['Ardisia brevicaulis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	5.6083807945251465	1
41797	1413	-1							1.0	0.23391587	ISDB									FZUJHGNNPYJRSZ							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	0.9356634616851807	1
41767	1408	151	Terpenoids	1.0	Steroids	0.75	Cholestane steroids	0.75	1.0	0.4541212	ISDB	http://www.wikidata.org/entity/Q186093	MBWXNTAXLNYFJB-NKFFZRIASA-N	InChI=1S/C31H46O2/c1-22(2)12-9-13-23(3)14-10-15-24(4)16-11-17-25(5)20-21-27-26(6)30(32)28-18-7-8-19-29(28)31(27)33/h7-8,18-20,22-24H,9-17,21H2,1-6H3/b25-20+/t23-,24-/m1/s1	CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O	C31H46O2		450.3497807119999	Vitamin K1	MBWXNTAXLNYFJB	Terpenoids	Meroterpenoids	Prenyl quinone meroterpenoids	http://www.wikidata.org/entity/Q101815	Camellia sinensis	1058509.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ericales']	['Theaceae']	['Unknown']	['Camellia']	['Camellia sinensis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	1	6.316484808921814	1
41755	1407	79	Fatty acids	0.5454545454545454	Sphingolipids	0.5151515151515151	Neutral glycosphingolipids	0.2727272727272727	1.0	0.63882375	ISDB	http://www.wikidata.org/entity/Q3746193	AERBNCYCJBRYDG-KSZLIROESA-N	InChI=1S/C18H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(21)18(22)16(19)15-20/h16-18,20-22H,2-15,19H2,1H3/t16-,17+,18-/m0/s1	CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H](N)CO	C18H39NO3		317.292994108	Phytosphingosine	AERBNCYCJBRYDG	Fatty acids	Sphingolipids	Sphingoid bases	http://www.wikidata.org/entity/Q30046	Vitis vinifera	756728.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Vitales']	['Vitaceae']	['Viteae']	['Vitis']	['Vitis vinifera']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	2	7.555294990539551	1
41669	1405	280	Shikimates and Phenylpropanoids	0.65	Lignans	0.65	Neolignans	0.6	1.0	0.5146176	ISDB	http://www.wikidata.org/entity/Q105267870	TZAXQHDIMDQXRD-YJQAKTFBSA-N	InChI=1S/C19H22O5/c1-4-9-18-10-5-6-16(21)19(18,22)24-17(12(18)2)13-7-8-14(20)15(11-13)23-3/h4-8,11-12,17,20,22H,1,9-10H2,2-3H3/t12-,17+,18-,19-/m1/s1	C=CC[C@]12CC=CC(=O)[C@@]1(O)O[C@H](c1ccc(O)c(OC)c1)[C@H]2C	C19H22O5		330.146723804	(2S)-2,3,3a,4-Tetrahydro-2alpha-(4-hydroxy-3-methoxyphenyl)-7aalpha-hydroxy-3beta-methyl-3aalpha-(2-propenyl)benzofuran-7(7aH)-one	TZAXQHDIMDQXRD	Shikimates and Phenylpropanoids	Lignans	Neolignans	http://www.wikidata.org/entity/Q4764448	Aniba ferrea	6025335.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Laurales']	['Lauraceae']	['Unknown']	['Aniba']	['Aniba ferrea']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	7.5584704875946045	1
41603	1403	161	Terpenoids	1.0	Diterpenoids	0.7272727272727273	Estrane steroids	0.45454545454545453	1.0	0.680454	ISDB	http://www.wikidata.org/entity/Q421709	NPAGDVCDWIYMMC-IZPLOLCNSA-N	InChI=1S/C18H26O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h10,13-17,20H,2-9H2,1H3/t13-,14+,15+,16-,17-,18-/m0/s1	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O	C18H26O2		274.193280072	Nandrolone	NPAGDVCDWIYMMC	Terpenoids	Steroids	Estrane steroids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.221816062927246	1
41542	1393	433	Polyketides	1.0	Aromatic polyketides	1.0	Catechols with side chains	0.6666666666666666	4.0	0.3816006	ISDB	http://www.wikidata.org/entity/Q105226835	QSAZGMNPQJKWDO-UHFFFAOYSA-N	InChI=1S/C24H36O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-22-19-23(25)21-24(20-22)26-2/h4-5,7-8,10-11,19-21,25H,3,6,9,12-18H2,1-2H3	CCC=CCC=CCC=CCCCCCCCc1cc(O)cc(OC)c1	C24H36O2		356.271530392	3-Heptadeca-8,11,14-trienyl-5-methoxyphenol	QSAZGMNPQJKWDO	Polyketides	Aromatic polyketides	Catechols with side chains	http://www.wikidata.org/entity/Q15342200	Omphalanthus filiformis	703702.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Jungermanniopsida']	['Porellales']	['Lejeuneaceae']	['Unknown']	['Omphalanthus']	['Omphalanthus filiformis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']							3	3	6.0264023542404175	1
41538	1392	203	Terpenoids	0.27586206896551724	Monoterpenoids	0.20689655172413793	Iridoids monoterpenoids	0.13793103448275862	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104946488	BVEVSYQMQABMQM-UHFFFAOYSA-N	InChI=1S/C21H36O11/c1-19(2)9-4-12(20(19,3)5-10(9)23)32-17-15(26)14(25)13(24)11(31-17)6-29-18-16(27)21(28,7-22)8-30-18/h9-18,22-28H,4-8H2,1-3H3	CC1(C)C2CC(OC3OC(COC4OCC(O)(CO)C4O)C(O)C(O)C3O)C1(C)CC2O	C21H36O11	pos_1_1proton1ammonium	464.225761972	NCGC00384975-01_C21H36O11_beta-D-Glucopyranoside, (1R,2S,4R,5R)-5-hydroxy-1,7,7-trimethylbicyclo[2.2.1]hept-2-yl 6-O-[(2R,3R,4R)-tetrahydro-3,4-dihydroxy-4-(hydroxymethyl)-2-furanyl]-	BVEVSYQMQABMQM	Terpenoids	Monoterpenoids	Camphane monoterpenoids	http://www.wikidata.org/entity/Q157819	Valeriana officinalis	393341.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Valeriana']	['Valeriana officinalis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']				6	2	7.0	1
41469	1389	1059	Terpenoids	1.0	Monoterpenoids	1.0	Cinnamic acids and derivatives	0.5	3.0	0.4595333	ISDB	http://www.wikidata.org/entity/Q105186539	NWDBBLFNNILKKJ-MXMFLMJRSA-N	InChI=1S/C11H18O3/c1-5-11(3,13)8-6-7-9(2)10(12)14-4/h5,7,13H,1,6,8H2,2-4H3/b9-7+/t11-/m1/s1	C=C[C@@](C)(O)CC/C=C(\C)C(=O)OC	C11H18O3		198.125594436	methyl (2E,6S)-6-hydroxy-2,6-dimethylocta-2,7-dienoate	NWDBBLFNNILKKJ	Terpenoids	Monoterpenoids	Acyclic monoterpenoids	http://www.wikidata.org/entity/Q3281616	Piper aduncum	110421.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Piperales']	['Piperaceae']	['Unknown']	['Piper']	['Piper aduncum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	2	6.838133215904236	1
41465	1386	430	Fatty acids	0.6666666666666666	Fatty acyls	0.5	Oxygenated hydrocarbons	0.5	1.0	0.34953848	ISDB									AVXDNDYYTSRSJJ							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.3981539011001587	1
41159	1377	-1							7.0	0.5283866	ISDB	http://www.wikidata.org/entity/Q76512002	GWCSSLSMGCFIFR-GWKPYITFSA-N	InChI=1S/C20H20O6/c1-24-17-10-13(5-6-16(17)23)19-15(11-22)14-8-12(4-3-7-21)9-18(25-2)20(14)26-19/h3-10,15,19,22-23H,11H2,1-2H3/b4-3+/t15-,19+/m1/s1	COc1cc([C@@H]2Oc3c(OC)cc(/C=C/C=O)cc3[C@H]2CO)ccc1O	C20H20O6		356.12598835999995	Balanophonin	GWCSSLSMGCFIFR	Shikimates and Phenylpropanoids	Lignans	Neolignans	http://www.wikidata.org/entity/Q50844680	Lonicera insularis	5746388.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera insularis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']		['Lonicera']		7	0	9.113546371459961	1
41157	1375	1158	Terpenoids	0.5	Diterpenoids	0.5	Norlabdane diterpenoids	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q110076735	YCARJLZQBWVWFW-MRFFXTKBSA-N	InChI=1S/C20H30O4/c1-17(2)8-6-9-19(5)13(17)7-10-20(12-15(21)18(3,4)23)14(19)11-16(22)24-20/h11,13,23H,6-10,12H2,1-5H3/t13-,19-,20-/m0/s1	CC(C)(O)C(=O)C[C@@]12CC[C@H]3C(C)(C)CCC[C@]3(C)C1=CC(=O)O2	C20H30O4	pos_2MH	334.21440944	Hypoglicin A	YCARJLZQBWVWFW	Terpenoids	Diterpenoids	Norlabdane diterpenoids	http://www.wikidata.org/entity/Q1424919	Tripterygium wilfordii	300831.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']	['Unknown']	['Tripterygium']	['Tripterygium wilfordii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']				6	3	7.5	1
41119	1372	140	Terpenoids	1.0	Diterpenoids	1.0	Labdane diterpenoids	1.0	5.0	0.3855193	ISDB	http://www.wikidata.org/entity/Q105215049	PUEYPOOQZNJSBJ-SOKBWVMISA-N	InChI=1S/C25H38O4/c1-6-17(2)23(27)29-22-11-13-24(4)20(9-8-19-12-14-28-15-19)18(3)7-10-21(24)25(22,5)16-26/h6,12,20-22,26H,3,7-11,13-16H2,1-2,4-5H3/b17-6-/t20-,21+,22-,24+,25-/m1/s1	C=C1CC[C@H]2[C@@](C)(CC[C@@H](OC(=O)/C(C)=C\C)[C@]2(C)CO)[C@@H]1CCC1=CCOC1	C25H38O4		402.277009696	[(1S,2R,4aS,5R,8aS)-5-[2-(2,5-dihydrofuran-3-yl)ethyl]-1-(hydroxymethyl)-1,4a-dimethyl-6-methylidene-3,4,5,7,8,8a-hexahydro-2H-naphthalen-2-yl] (Z)-2-methylbut-2-enoate	PUEYPOOQZNJSBJ	Terpenoids	Diterpenoids	Labdane diterpenoids	http://www.wikidata.org/entity/Q15553594	Gutierrezia solbrigii	7599156.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Astereae']	['Gutierrezia']	['Gutierrezia solbrigii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	7.04207718372345	1
